Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value
CHEMBL3965117,COC1CCC2(CC1)Cc1ccc(-c3cccc(Cl)c3)cc1C21N=C(N)N(C)C1=O,IC50,'=',1.5,nM,8.82
CHEMBL3897052,COC1CCC2(CC1)Cc1ccc(-c3ccc(F)c(C#N)c3)cc1C21N=C(N)N(C)C1=O,IC50,'=',2.6,nM,8.59
CHEMBL3909862,COC(=O)c1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2,IC50,'=',30.3,nM,7.52
CHEMBL3670318,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C=CSC(N)=N1,IC50,'=',19,nM,7.72
CHEMBL3656150,CN1OC2(N=C1N)c1cc(Br)ccc1CC21CCc2ccccc2CC1,IC50,'=',138.5,nM,6.86
CHEMBL253641,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c(F)c(N2CCCCS2(=O)=O)c1,IC50,'=',5,nM,8.3
CHEMBL254272,CCNc1cc(C(=O)N[C@@H](Cc2ccco2)[C@H](O)CNCc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1,IC50,'=',40,nM,7.4
CHEMBL401475,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCc3ccc(OC)cc32)cc(N2CCCCS2(=O)=O)c1,IC50,'=',18,nM,7.75
CHEMBL409752,CCOc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1,IC50,'=',5,nM,8.3
CHEMBL252276,CC(C)NC(=O)[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(C)C,IC50,,,,
CHEMBL253929,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccc3cc[nH]c3c2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,IC50,'=',620,nM,6.21
CHEMBL252910,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CS(C)(=O)=O)NC(=O)OCc2nc(C)oc2C)c1,IC50,,,,
CHEMBL3670906,C[C@]1(c2cc(NC3CCOC3)ccc2F)N=C(N)COC[C@@H]1F,IC50,'=',580,nM,6.24
CHEMBL3740820,C[C@@]1(c2cc(C#Cc3ccc(C#N)cc3)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,IC50,'=',21,nM,7.68
CHEMBL3741792,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,IC50,'=',1,nM,9
CHEMBL3747381,CC(C)c1ccc(C(=O)O[C@H]2CN(S(=O)(=O)c3ccccc3)C[C@@H]2Nc2nc3cc(F)ccc3[nH]2)cc1,IC50,'=',720,nM,6.14
CHEMBL3746131,CCCS(=O)(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@@H](OC(=O)c2ccc(N(C)C)cc2)C1,IC50,'=',3150,nM,5.5
CHEMBL3745980,CC(C)c1ccc(CO[C@H]2CN(CCO)C[C@@H]2Nc2nc3cc(F)ccc3[nH]2)cc1,IC50,'>',5000,nM,
CHEMBL4574899,FC(F)(F)c1ccc2nc(-c3cccc(N4CCc5ccccc5C4)n3)[nH]c2c1,IC50,'=',3600,nM,5.44
CHEMBL210176,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CS[C@@H]2CNCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1,IC50,'>',10000,nM,
CHEMBL405204,COc1cc(CN2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(N(C)C)c3)NC2=O)cc(OC)c1,IC50,'=',36480,nM,4.44
CHEMBL6162883,Cc1ccc(-c2cccc(NC(=O)[C@@H]3C[C@@H](OCc4cccc(-c5ccccc5)c4)CN3C(=N)N)c2)cc1,IC50,'=',117000,nM,
CHEMBL4204869,C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,IC50,'=',57,nM,7.24
CHEMBL5933363,C[C@@H]1C[C@H]2OC(N)=N[C@](CF)(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)[C@H]2CO1,IC50,'=',14.8,nM,7.83
CHEMBL5802667,CC[C@@H]1OCC[C@H]2OC(N)=N[C@](CF)(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)[C@@H]12,IC50,'=',15.5,nM,7.81
CHEMBL6034413,NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]2[C@H](CF)OCC[C@H]2O1,IC50,'=',10.7,nM,7.97
CHEMBL5864114,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H](C)OC[C@@H]43)c2)cn1,IC50,'=',11.2,nM,7.95
CHEMBL6064050,C[C@@H]1COC[C@H]2[C@@H]1OC(N)=N[C@]2(CF)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F,IC50,'=',26,nM,7.58
CHEMBL6152881,O=C(NCCCN1CCOCC1)c1cc2ccc(OCc3cn(Cc4cccc(Cl)c4Cl)nn3)cc2oc1=O,IC50,'=',21130,nM,4.67
CHEMBL3586205,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)C[C@@]3(O)CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@H]12,IC50,'>',10000,nM,
CHEMBL3586206,CC1(C)[C@H](O)CC[C@]2(C)[C@H]3CC[C@H]4[C@@](C)(CC[C@@H]5[C@]4(C)CC[C@@H](O)[C@]5(C)C(=O)O)CC3=CC(=O)[C@@H]12,IC50,'>',10000,nM,
CHEMBL237063,CCCOc1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1,IC50,'=',150,nM,6.82
CHEMBL4207962,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C=C(CF)OC(N)=N1,IC50,'=',94.9,nM,7.02
CHEMBL4213486,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=C(CF)OC(N)=N1,IC50,'=',59,nM,7.23
CHEMBL4080380,C[C@@]1(c2cc(CNC3(C(F)(F)F)COC3)c(F)cc2F)CCSC(N)=N1,IC50,'=',770,nM,6.11
CHEMBL266531,CCCCS(=O)(=O)C[C@@H](NC(=O)c1cnccc1O)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,IC50,'=',5,nM,8.3
CHEMBL393140,CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccccc1C)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,IC50,'=',15,nM,7.82
CHEMBL392564,CN(c1cc2cc(c1)C(C(F)(F)F)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,IC50,'=',3700,nM,5.43
CHEMBL3650816,CC1(C)Oc2ccc(-c3c(F)ccc(F)c3F)cc2C2(COC(N)=N2)C12COC2,IC50,'=',760,nM,6.12
CHEMBL3923832,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CCCO3)cc1C21N=C(N)N(CC(F)F)C1=O,IC50,'=',31,nM,7.51
CHEMBL4107314,C[C@]1(c2nc(NC(=O)c3ncc(C#CCO)cc3N)ccc2F)N=C(N)OCC1(F)F,IC50,'=',240,nM,6.62
CHEMBL3653405,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,'=',26,nM,7.58
CHEMBL3653475,Cn1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)n1,IC50,'=',1200,nM,5.92
CHEMBL3653481,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(N)n1,IC50,'=',18,nM,7.75
CHEMBL3653485,NC1=N[C@@](c2cc(NC(=O)c3ccc(=O)[nH]c3)ccc2F)(C(F)F)COC1,IC50,'=',8500,nM,5.07
CHEMBL3703283,CCC1Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2,IC50,'=',735,nM,6.13
CHEMBL3941103,CC(=O)N1CCC2(CC1)Oc1ccc(Br)cc1C21N=C(N)N(C)C1=O,IC50,'=',13500,nM,4.87
CHEMBL3656195,CCCCCc1ccc2c(c1)C1(N=C(N)N(C)O1)[C@]1(CC[C@H](OC)CC1)C2,IC50,'=',29.8,nM,7.53
CHEMBL3969425,COC1CCC2(CC1)Cc1ccc(C(C)C(F)(F)F)cc1C21N=C(N)N(C)C1=O,IC50,'=',716.1,nM,6.14
CHEMBL3931613,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21NC(N)N(CCN(C)S(C)(=O)=O)C1=O,IC50,'=',9.3,nM,8.03
CHEMBL3947373,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21CC(=O)N(C)C(N)=N1,IC50,'=',36244.8,nM,4.44
CHEMBL3656184,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(C)C1=O,IC50,'=',2.1,nM,8.68
CHEMBL3899749,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)N(C)O1,IC50,'=',136.8,nM,6.86
CHEMBL3962707,CN1OC2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(OC(F)F)CC1,IC50,'=',2.4,nM,8.62
CHEMBL3900416,CN1OC2(N=C1N)c1cc(-c3cccnc3)ccc1CC21CCc2ccccc2CC1,IC50,'=',5.3,nM,8.28
CHEMBL3656170,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCOCC1,IC50,'=',465.8,nM,6.33
CHEMBL3656177,COC1CCC2(CC1)Cc1ccc(-c3cccnc3)cc1C21CC(=O)N(C)C(N)=N1,IC50,'=',1554.9,nM,5.81
CHEMBL3640021,Cc1cn2cc(-c3ccc4c(c3)C3(COC(N)=N3)C3(COC3)C3(CCC3)O4)ccc2n1,IC50,'=',96500,nM,4.01
CHEMBL3650781,CC1(C)Oc2ccc(-c3cc(F)ccn3)cc2C2(COC(N)=N2)C12COC2,IC50,'=',1593,nM,5.8
CHEMBL3703293,NC1=NC2(CO1)c1cc(-c3cncc(C(F)(F)F)c3)ccc1OC1(CCC1)C21COC1,IC50,'=',1900,nM,5.72
CHEMBL3703222,NC1=NC2(CO1)c1cc(Br)ccc1OCC21CC1,IC50,'=',30200,nM,4.52
CHEMBL3650786,CC1(C)Oc2ccc(-c3cc(Cl)cnc3F)cc2C2(COC(N)=N2)C12COC2,IC50,'=',32,nM,7.5
CHEMBL3650787,COc1ncc(Cl)cc1-c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2,IC50,'=',630,nM,6.2
CHEMBL3938356,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(Cc2ccnnc2)C1=O,IC50,'=',4079.5,nM,5.39
CHEMBL3640224,C=C(C)COc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,IC50,'=',100,nM,7
CHEMBL3935479,Cc1cc(OCC(F)(F)F)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,IC50,'=',213,nM,6.67
CHEMBL3957556,COc1cc(Cl)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,IC50,'=',11,nM,7.96
CHEMBL3968489,C[C@@]1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,IC50,'=',15,nM,7.82
CHEMBL3944430,C[C@@]1(c2cc(NC(=O)c3ccc(C(F)F)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,IC50,'=',14,nM,7.85
CHEMBL3894515,NC1=N[C@](CF)(c2cc(NC(=S)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',548,nM,6.26
CHEMBL3939374,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,IC50,'=',0.5,nM,9.3
CHEMBL3943708,NC1=N[C@](CF)(c2cc(C#Cc3cccc4[nH]ccc34)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',2080,nM,5.68
CHEMBL3952431,NC1=N[C@](CF)(c2cc(C#Cc3ccc4cc[nH]c4c3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',3100,nM,5.51
CHEMBL3938609,NC1=N[C@](CF)(c2cc(C#Cc3cccc4cc[nH]c34)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',4600,nM,5.34
CHEMBL3965566,NC1=N[C@](CF)(c2cc(Oc3cc(-c4ccccc4)cc(Cl)n3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',8170,nM,5.09
CHEMBL4107763,CN(C)/N=C(/C[C@](CF)(N[S@+]([O-])C(C)(C)C)c1cccc(F)c1F)C(F)(F)F,IC50,'=',57,nM,7.24
CHEMBL3937600,O=C(NC1=N[C@](c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)C[C@@H](C(F)(F)F)O1)c1ccccc1,IC50,'=',2,nM,8.7
CHEMBL3896886,COc1cnc(C(=O)Nc2cc(C)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,IC50,'=',23,nM,7.64
CHEMBL3985686,COc1ccc(C(=O)Nc2cc(C)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,IC50,'=',34,nM,7.47
CHEMBL3940796,Cc1cc(Nc2ncnc3cc(Cl)cnc23)cc([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1F,IC50,'=',57,nM,7.24
CHEMBL3984830,Cn1nc(Nc2cccc(C3(C)COCC(N)=N3)c2)c2ccc(Br)cc21,IC50,'=',5200,nM,5.28
CHEMBL3949524,COc1cncnc1Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,IC50,'=',1500,nM,5.82
CHEMBL3897635,COc1cccnc1Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,IC50,'=',210,nM,6.68
CHEMBL3931375,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCN(C)CC3)C2=O)cc1,IC50,'>',10000,nM,
CHEMBL3891237,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCN(C(C)=O)CC3)C2=O)cc1,IC50,'=',2600,nM,5.58
CHEMBL3968912,NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCc4ncco4)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',11,nM,7.96
CHEMBL3962299,NC1=N[C@](CF)(c2cc(C(=O)NC3CC3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',11400,nM,4.94
CHEMBL3951840,C#CCOC1CCN(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)CC1,IC50,'=',13700,nM,4.86
CHEMBL3949134,NC1=N[C@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',169,nM,6.77
CHEMBL3936327,COc1ccc(C(=O)Nc2cnc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,IC50,'=',119,nM,6.92
CHEMBL3927382,C[C@@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,IC50,'=',79,nM,7.1
CHEMBL3935940,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,IC50,'=',1.4,nM,8.85
CHEMBL253799,C=CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(-c2ccccc2C(C)=O)c1,IC50,'=',223,nM,6.65
CHEMBL252756,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)N2CCCCC2)c1,IC50,'=',6461,nM,5.19
CHEMBL1163545,C[C@@]12CC[C@H](O)[C@@H]3COC(=C31)C(=O)c1cc3ccccc3cc12,IC50,'=',98000,nM,4.01
CHEMBL555054,CC(C)[C@H](NC(=O)CCC(O)(Cc1ccccc1)C(=O)Nc1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,IC50,'=',5900,nM,5.23
CHEMBL554781,C[C@@H](NC(=O)c1cc(NC(=O)CCC(O)(CCc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,IC50,'=',250,nM,6.6
CHEMBL541999,CC(C)[C@H](NC(=O)C(O)(CCC(=O)Nc1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)CCc1ccccc1)C(=O)NCc1ccccc1,IC50,'=',450,nM,6.35
CHEMBL1760866,CC(C)Oc1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,IC50,'=',1400,nM,5.85
CHEMBL4108797,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2COC2)C3=O)C[C@@H]1C,IC50,'=',9,nM,8.05
CHEMBL1824345,CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(C3CCCC3)c2)N=C1N,IC50,'=',20,nM,7.7
CHEMBL3653393,CC1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)COCC(N)=N1,IC50,'=',58,nM,7.24
CHEMBL376072,CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1,IC50,'=',15,nM,7.82
CHEMBL162970,CC(C)S(=O)(=O)N(C)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)N[C@H](C)c2ccccc2)c1,IC50,'=',25,nM,7.6
CHEMBL225442,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,IC50,'=',5389,nM,5.27
CHEMBL220895,CCCOc1cncc(-c2cccc(CNc3cccnc3N)c2)c1,IC50,'=',24000,nM,4.62
CHEMBL231542,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,IC50,'=',100,nM,7
CHEMBL396010,CCCNC(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,IC50,'=',1900,nM,5.72
CHEMBL3947194,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)(F)F)cn3)cs2)CO1,IC50,'=',12.5,nM,7.9
CHEMBL433080,CC(C)CC(NC(=O)Cc1ccc(F)cc1F)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,IC50,'=',140000,nM,
CHEMBL296166,COC(=O)[C@@H]1CC(NC(=O)[C@H](NC(=O)C[C@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)C[C@H](C(=O)OC)C1,IC50,'=',10000,nM,5
CHEMBL6057043,CCc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)on1,IC50,'=',9260,nM,5.03
CHEMBL6037001,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccn(C4CC4)n3)cs2)CO1,IC50,'=',1660,nM,5.78
CHEMBL3922075,CC#CCOc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,IC50,'=',18,nM,7.75
CHEMBL3919298,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncc(OC(F)F)cn3)cs2)CO1,IC50,'=',177,nM,6.75
CHEMBL5828499,C[C@H]1C[C@H]2CSC(NC(=O)c3ccccc3)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,IC50,'=',41,nM,7.39
CHEMBL3904953,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3F)CO[C@@H](C(F)(F)F)C[C@H]2CS1,IC50,'=',6,nM,8.22
CHEMBL3983509,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CO1,IC50,'=',1,nM,9
CHEMBL4637913,CCNC(=O)[C@@H]1C[C@H]1[C@]12COC[C@H]1CSC(N)=N2,IC50,'=',58000,nM,4.24
CHEMBL4643727,C[C@@H]1C[C@H]1CNC(=O)[C@@H]1C[C@H]1[C@]12CN(c3ncccn3)C[C@H]1CSC(N)=N2,IC50,'=',28,nM,7.55
CHEMBL3634130,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C4CC4)N=C(N)CO[C@@H]3F)c2)cn1,IC50,'=',66,nM,7.18
CHEMBL3634124,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3F)c2)cn1,IC50,'=',93,nM,7.03
CHEMBL191129,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC(=O)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,IC50,'=',10,nM,8
CHEMBL3640290,COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(C)c1F,IC50,'=',14,nM,7.85
CHEMBL3958580,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,IC50,'=',17.6,nM,7.75
CHEMBL2347208,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,IC50,'=',11.5,nM,7.94
CHEMBL3954597,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3cccc(Cl)c3)cc1C21N=C(N)N(C)O1,IC50,'=',99,nM,7
CHEMBL5961377,Cc1cc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C(F)(F)F)C[C@H]2COC(N)=N3)n1,IC50,'=',155,nM,6.81
CHEMBL5780298,Cc1nc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C(F)(F)F)C[C@H]2COC(N)=N3)n1,IC50,'=',13,nM,7.89
CHEMBL3653690,CC1=NC2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1CC21CCOCC1,IC50,'=',100,nM,7
CHEMBL3653698,COC1CCC2(CC1)Oc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,IC50,'=',5.2,nM,8.28
CHEMBL3657454,CC1=NC2(CCOc3ccc(-c4cccc(F)c4F)cc32)N=C1N,IC50,'=',6710,nM,5.17
CHEMBL3683796,CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,IC50,'=',296,nM,6.53
CHEMBL218846,C[C@@H](NC(=O)c1cc(C(=O)NC(CO)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,IC50,'=',2700,nM,5.57
CHEMBL5812827,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OCC#N)cn3)cs2)CO1,IC50,'=',447,nM,6.35
CHEMBL3937329,Cc1oc(CF)nc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,IC50,'=',12,nM,7.92
CHEMBL4113818,COCC(C)N1C(=O)[C@]2(N=C1N)c1cc(CCC3CC3)ccc1CC21CCC(OC)CC1,IC50,'=',482,nM,6.32
CHEMBL5803935,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N([C@H](C)c2ccccc2)C1=O,IC50,'=',81.1,nM,7.09
CHEMBL1258686,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)(C)C)no2)CCCCC1,IC50,'=',4457,nM,5.35
CHEMBL1258802,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ncc(C(C)(C)C)o2)CCCCC1,IC50,'=',1580,nM,5.8
CHEMBL1258918,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cnn(CC(C)(C)C)c2)CCCCC1,IC50,'=',210,nM,6.68
CHEMBL1257418,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)(C)C)ccn2)CC1,IC50,'=',640,nM,6.19
CHEMBL1257774,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ncc(C(C)(C)C)o2)CC1,IC50,'=',4900,nM,5.31
CHEMBL1258003,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ccn(CC(C)(C)C)n2)CC1,IC50,'=',870,nM,6.06
CHEMBL129964,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1,IC50,'=',2200000,nM,
CHEMBL444358,CC(C)(C)OC(=O)N1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cccc3ccccc23)CC1,IC50,,,,
CHEMBL1222031,Nc1nc2cc(Cl)ccc2n1CCCC(=O)NCC1CCCCC1,IC50,'=',83000,nM,4.08
CHEMBL1222141,CC[C@H](CC(=O)NCc1ccccc1)n1c(N)nc2cc(Cl)ccc21,IC50,'=',516000,nM,
CHEMBL1222142,CC[C@@H](CC(=O)NCc1ccccc1)n1c(N)nc2cc(Cl)ccc21,IC50,'=',72000,nM,4.14
CHEMBL3672430,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)cc(OC)c1OC,IC50,'=',4000,nM,5.4
CHEMBL3677227,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccccc1[N+](=O)[O-],IC50,'=',1900,nM,5.72
CHEMBL3677231,O=C(/C=C/c1ccc2ccn(Cc3ccccc3)c2c1)CC(=O)CCc1ccc(O)cc1,IC50,'=',610,nM,6.21
CHEMBL3677236,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(OCc2ccccc2)ccc1-c1ccccc1,IC50,'=',480,nM,6.32
CHEMBL3677277,NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(N4CCOCC4)cc32)c2nccn21,IC50,'=',189,nM,6.72
